time,id,tag_id,RSSI,phase,21:17:22.63,activity,,
21:19:32.27,e2001d8712171320c120,1,-56,"171
",00:02:09.64,2,,
21:19:32.30,e2001d8712171320c120,1,-55,"171
",00:02:09.67,2,,
21:19:32.30,e2001d8712171320c120,1,-55,"171
",00:02:09.67,2,,
21:19:32.33,e2001d8712171320c120,1,-56,"168
",00:02:09.70,2,,
21:19:32.33,e2001d8712171320c120,1,-56,"168
",00:02:09.70,2,,
21:19:32.37,e2001d8712171320c120,1,-57,"171
",00:02:09.74,2,,
21:19:32.37,e2001d8712171320c120,1,-57,"171
",00:02:09.74,2,,
21:19:32.37,e2001d8712171320c120,1,-57,"171
",00:02:09.74,2,,
21:19:32.42,e2001d8712171320c120,1,-57,"174
",00:02:09.79,2,,
21:19:32.42,e2001d8712171320c120,1,-57,"174
",00:02:09.79,2,,
21:19:32.45,e2001d8712171320c120,1,-55,"171
",00:02:09.82,2,,
21:19:32.45,e2001d8712171320c120,1,-55,"171
",00:02:09.82,2,,
21:19:32.48,e2001d8712171320c120,1,-55,"171
",00:02:09.85,2,,
21:19:32.48,e2001d8712171320c120,1,-55,"171
",00:02:09.85,2,,
21:19:32.51,e2001d8712171320c120,1,-55,"171
",00:02:09.88,2,,
21:19:32.51,e2001d8712171320c120,1,-55,"171
",00:02:09.88,2,,
21:19:32.52,e2001d8712171320c120,1,-55,"174
",00:02:09.89,2,,
21:19:32.52,e2001d8712171320c120,1,-55,"174
",00:02:09.89,2,,
21:19:32.57,e2001d8712171320c120,1,-55,"174
",00:02:09.94,2,,
21:19:32.58,e2001d871271320b9f,4,-61,"174
",00:02:09.95,2,,
21:19:32.60,e2001d8712171320c120,1,-55,"171
",00:02:09.97,2,,
21:19:32.62,e2001d871271320b9f,4,-58,"174
",00:02:09.99,2,,
21:19:32.65,e2001d871271320b9f,4,-58,"174
",00:02:10.02,2,,
21:19:32.68,e2001d8712171320c120,1,-56,"171
",00:02:10.05,2,,
21:19:32.74,e2001d8712461320db93,3,-58,"171
",00:02:10.11,2,,
21:19:32.74,e2001d8712461320db93,3,-58,"171
",00:02:10.11,2,,
21:19:32.77,e2001d8712171320c120,1,-57,"168
",00:02:10.14,2,,
21:19:32.78,e2001d871271320b9f,4,-58,"171
",00:02:10.15,2,,
21:19:32.82,e2001d8712171320c120,1,-57,"174
",00:02:10.19,2,,
21:19:32.82,e2001d8712171320c120,1,-57,"174
",00:02:10.19,2,,
21:19:32.84,e2001d8712171320c120,1,-55,"171
",00:02:10.21,2,,
21:19:32.84,e2001d8712171320c120,1,-55,"171
",00:02:10.21,2,,
21:19:32.85,e2001d8712171320c120,1,-57,"174
",00:02:10.22,2,,
21:19:32.87,e2001d871271320b9f,4,-58,"174
",00:02:10.24,2,,
21:19:32.88,e2001d8712171320c120,1,-56,"174
",00:02:10.25,2,,
21:19:32.88,e2001d8712171320c120,1,-56,"174
",00:02:10.25,2,,
21:19:32.92,e2001d8712171320c120,1,-57,"168
",00:02:10.29,2,,
21:19:32.92,e2001d8712171320c120,1,-57,"168
",00:02:10.29,2,,
21:19:32.95,e2001d8712171320c120,1,-57,"174
",00:02:10.32,2,,
21:19:32.95,e2001d8712171320c120,1,-57,"174
",00:02:10.32,2,,
21:19:32.98,e2001d8712171320c120,1,-57,"177
",00:02:10.35,2,,
21:19:32.98,e2001d8712171320c120,1,-57,"177
",00:02:10.35,2,,
21:19:33.10,e2001d8712171320c120,1,-57,"174
",00:02:10.47,2,,
21:19:33.10,e2001d8712171320c120,1,-57,"174
",00:02:10.47,2,,
21:19:33.15,e2001d8712171320c120,1,-57,"174
",00:02:10.52,2,,
21:19:33.16,e2001d8712171320c120,1,-57,"168
",00:02:10.53,2,,
21:19:33.17,e2001d8712461320db93,3,-58,"174
",00:02:10.54,2,,
21:19:33.18,e2001d8712461320db93,3,-58,"177
",00:02:10.55,2,,
21:19:33.20,e2001d8712171320c120,1,-57,"174
",00:02:10.57,2,,
21:19:33.22,e2001d8712461320db93,3,-58,"174
",00:02:10.59,2,,
21:19:33.23,e2001d8712171320c120,1,-57,"171
",00:02:10.60,2,,
21:19:33.23,e2001d8712171320c120,1,-57,"171
",00:02:10.60,2,,
21:19:33.27,e2001d8712171320c120,1,-57,"174
",00:02:10.64,2,,
21:19:33.28,e2001d8712461320db93,3,-57,"177
",00:02:10.65,2,,
21:19:33.33,e2001d8712461320db93,3,-55,"171
",00:02:10.70,2,,
21:19:33.34,e2001d8712171320c120,1,-57,"168
",00:02:10.71,2,,
21:19:33.34,e2001d8712171320c120,1,-57,"168
",00:02:10.71,2,,
21:19:33.35,e2001d8712461320db93,3,-55,"171
",00:02:10.72,2,,
21:19:33.37,e2001d8712171320c120,1,-57,"174
",00:02:10.74,2,,
21:19:33.40,e2001d8712171320c120,1,-57,"168
",00:02:10.77,2,,
21:19:33.42,e2001d8712461320db93,3,-55,"174
",00:02:10.79,2,,
21:19:33.43,e2001d8712461320db93,3,-55,"171
",00:02:10.80,2,,
21:19:33.45,e2001d8712171320c120,1,-57,"174
",00:02:10.82,2,,
21:19:33.47,e2001d8712171320c120,1,-56,"174
",00:02:10.84,2,,
21:19:33.48,e2001d8712461320db93,3,-55,"174
",00:02:10.85,2,,
21:19:33.50,e2001d8712171320c120,1,-56,"174
",00:02:10.87,2,,
21:19:33.52,e2001d8712461320db93,3,-55,"174
",00:02:10.89,2,,
21:19:33.52,e2001d8712461320db93,3,-55,"174
",00:02:10.89,2,,
21:19:33.55,e2001d8712461320db93,3,-55,"171
",00:02:10.92,2,,
21:19:33.57,e2001d8712171320c120,1,-55,"174
",00:02:10.94,2,,
21:19:33.58,e2001d8712461320db93,3,-53,"174
",00:02:10.95,2,,
21:19:33.60,e2001d8712171320c120,1,-55,"171
",00:02:10.97,2,,
21:19:33.62,e2001d8712171320c120,1,-55,"174
",00:02:10.99,2,,
21:19:33.63,e2001d8712461320db93,3,-53,"174
",00:02:11.00,2,,
21:19:33.65,e2001d8712461320db93,3,-55,"171
",00:02:11.02,2,,
21:19:33.66,e2001d8712171320c120,1,-57,"171
",00:02:11.03,2,,
21:19:33.66,e2001d8712171320c120,1,-57,"171
",00:02:11.03,2,,
21:19:33.67,e2001d8712171320c120,1,-53,"174
",00:02:11.04,2,,
21:19:33.68,e2001d8712461320db93,3,-53,"174
",00:02:11.05,2,,
21:19:33.70,e2001d8712171320c120,1,-55,"174
",00:02:11.07,2,,
21:19:33.72,e2001d8712461320db93,3,-53,"171
",00:02:11.09,2,,
21:19:33.73,e2001d8712171320c120,1,-55,"168
",00:02:11.10,2,,
21:19:33.75,e2001d8712171320c120,1,-55,"174
",00:02:11.12,2,,
21:19:33.77,e2001d8712461320db93,3,-52,"174
",00:02:11.14,2,,
21:19:33.78,e2001d8712171320c120,1,-55,"174
",00:02:11.15,2,,
21:19:33.80,e2001d8712461320db93,3,-52,"174
",00:02:11.17,2,,
21:19:33.80,e2001d8712461320db93,3,-52,"174
",00:02:11.17,2,,
21:19:33.83,e2001d8712461320db93,3,-52,"174
",00:02:11.20,2,,
21:19:33.85,e2001d8712171320c120,1,-56,"174
",00:02:11.22,2,,
21:19:33.87,e2001d8712171320c120,1,-57,"171
",00:02:11.24,2,,
21:19:33.88,e2001d8712461320db93,3,-51,"168
",00:02:11.25,2,,
21:19:33.90,e2001d8712171320c120,1,-57,"168
",00:02:11.27,2,,
21:19:33.92,e2001d8712461320db93,3,-51,"171
",00:02:11.29,2,,
21:19:33.93,e2001d8712171320c120,1,-57,"171
",00:02:11.30,2,,
21:19:33.95,e2001d8712461320db93,3,-51,"174
",00:02:11.32,2,,
21:19:33.98,e2001d8712461320db93,3,-50,"171
",00:02:11.35,2,,
21:19:34.00,e2001d8712171320c120,1,-57,"174
",00:02:11.37,2,,
21:19:34.10,e2001d8712461320db93,3,-51,"171
",00:02:11.47,2,,
21:19:34.12,e2001d8712171320c120,1,-57,"168
",00:02:11.49,2,,
21:19:34.15,e2001d8712461320db93,3,-51,"174
",00:02:11.52,2,,
21:19:34.16,e2001d8712461320db93,3,-50,"174
",00:02:11.53,2,,
21:19:34.16,e2001d8712171320c120,1,-56,"171
",00:02:11.54,2,,
21:19:34.18,e2001d8712171320c120,1,-56,"174
",00:02:11.55,2,,
21:19:34.20,e2001d8712461320db93,3,-51,"174
",00:02:11.57,2,,
21:19:34.22,e2001d8712461320db93,3,-51,"174
",00:02:11.59,2,,
21:19:34.23,e2001d8712171320c120,1,-55,"174
",00:02:11.60,2,,
21:19:34.23,e2001d8712171320c120,1,-55,"174
",00:02:11.60,2,,
21:19:34.27,e2001d8712171320c120,1,-55,"171
",00:02:11.64,2,,
21:19:34.27,e2001d8712171320c120,1,-55,"171
",00:02:11.64,2,,
21:19:34.30,e2001d8712461320db93,3,-51,"168
",00:02:11.67,2,,
21:19:34.33,e2001d8712461320db93,3,-50,"171
",00:02:11.70,2,,
21:19:34.35,e2001d8712171320c120,1,-55,"171
",00:02:11.72,2,,
21:19:34.37,e2001d8712461320db93,3,-51,"174
",00:02:11.74,2,,
21:19:34.38,e2001d8712461320db93,3,-51,"174
",00:02:11.75,2,,
21:19:34.40,e2001d8712171320c120,1,-55,"174
",00:02:11.77,2,,
21:19:34.42,e2001d8712461320db93,3,-50,"177
",00:02:11.79,2,,
21:19:34.43,e2001d8712171320c120,1,-55,"174
",00:02:11.80,2,,
21:19:34.45,e2001d8712171320c120,1,-56,"171
",00:02:11.82,2,,
21:19:34.47,e2001d8712461320db93,3,-50,"171
",00:02:11.84,2,,
21:19:34.48,e2001d8712461320db93,3,-49,"174
",00:02:11.85,2,,
21:19:34.50,e2001d8712171320c120,1,-56,"174
",00:02:11.87,2,,
21:19:34.52,e2001d8712461320db93,3,-49,"174
",00:02:11.89,2,,
21:19:34.53,e2001d8712171320c120,1,-57,"174
",00:02:11.90,2,,
21:19:34.55,e2001d8712461320db93,3,-49,"174
",00:02:11.92,2,,
21:19:34.57,e2001d8712171320c120,1,-58,"174
",00:02:11.94,2,,
21:19:34.60,e2001d8712171320c120,1,-59,"171
",00:02:11.97,2,,
21:19:34.62,e2001d8712461320db93,3,-50,"171
",00:02:11.99,2,,
21:19:34.63,e2001d8712461320db93,3,-51,"174
",00:02:12.00,2,,
21:19:34.65,e2001d8712461320db93,3,-50,"171
",00:02:12.02,2,,
21:19:34.66,e2001d8712171320c120,1,-57,"171
",00:02:12.03,2,,
21:19:34.66,e2001d8712171320c120,1,-57,"171
",00:02:12.03,2,,
21:19:34.70,e2001d8712461320db93,3,-51,"177
",00:02:12.07,2,,
21:19:34.72,e2001d8712461320db93,3,-52,"174
",00:02:12.09,2,,
21:19:34.73,e2001d8712171320c120,1,-55,"171
",00:02:12.10,2,,
21:19:34.77,e2001d8712461320db93,3,-52,"171
",00:02:12.14,2,,
21:19:34.78,e2001d8712171320c120,1,-55,"171
",00:02:12.15,2,,
21:19:34.80,e2001d8712461320db93,3,-53,"168
",00:02:12.17,2,,
21:19:34.82,e2001d8712171320c120,1,-55,"174
",00:02:12.19,2,,
21:19:34.83,e2001d8712171320c120,1,-55,"171
",00:02:12.20,2,,
21:19:34.85,e2001d8712461320db93,3,-55,"174
",00:02:12.22,2,,
21:19:34.87,e2001d8712171320c120,1,-55,"174
",00:02:12.24,2,,
21:19:34.88,e2001d8712461320db93,3,-55,"171
",00:02:12.25,2,,
21:19:34.90,e2001d8712171320c120,1,-56,"174
",00:02:12.27,2,,
21:19:34.92,e2001d8712461320db93,3,-56,"174
",00:02:12.29,2,,
21:19:34.95,e2001d8712461320db93,3,-57,"174
",00:02:12.32,2,,
21:19:34.97,e2001d8712171320c120,1,-57,"171
",00:02:12.34,2,,
21:19:34.98,e2001d8712171320c120,1,-56,"171
",00:02:12.35,2,,
21:19:35.00,e2001d8712461320db93,3,-58,"174
",00:02:12.37,2,,
21:19:35.12,e2001d8712171320c120,1,-56,"174
",00:02:12.49,2,,
21:19:35.12,e2001d8712171320c120,1,-56,"174
",00:02:12.49,2,,
21:19:35.15,e2001d8712171320c120,1,-56,"171
",00:02:12.52,2,,
21:19:35.15,e2001d8712171320c120,1,-56,"171
",00:02:12.52,2,,
21:19:35.17,e2001d8712171320c120,1,-56,"168
",00:02:12.54,2,,
21:19:35.17,e2001d8712171320c120,1,-56,"168
",00:02:12.54,2,,
21:19:35.18,e2001d8712171320c120,1,-57,"168
",00:02:12.55,2,,
21:19:35.18,e2001d8712171320c120,1,-57,"168
",00:02:12.55,2,,
21:19:35.22,e2001d8712171320c120,1,-57,"174
",00:02:12.59,2,,
21:19:35.25,e2001d8712171320c120,1,-57,"174
",00:02:12.62,2,,
21:19:35.25,e2001d8712171320c120,1,-57,"174
",00:02:12.62,2,,
21:19:35.28,e2001d8712171320c120,1,-56,"174
",00:02:12.65,2,,
21:19:35.28,e2001d8712171320c120,1,-56,"174
",00:02:12.65,2,,
21:19:35.32,e2001d8712171320c120,1,-55,"174
",00:02:12.69,2,,
21:19:35.32,e2001d8712171320c120,1,-55,"174
",00:02:12.69,2,,
21:19:35.35,e2001d8712171320c120,1,-55,"168
",00:02:12.72,2,,
21:19:35.35,e2001d8712171320c120,1,-55,"168
",00:02:12.72,2,,
21:19:35.38,e2001d8712171320c120,1,-55,"174
",00:02:12.75,2,,
21:19:35.38,e2001d8712171320c120,1,-55,"174
",00:02:12.75,2,,
21:19:35.42,e2001d8712171320c120,1,-55,"174
",00:02:12.79,2,,
21:19:35.42,e2001d8712171320c120,1,-55,"174
",00:02:12.79,2,,
21:19:35.45,e2001d8712171320c120,1,-55,"171
",00:02:12.82,2,,
21:19:35.45,e2001d8712171320c120,1,-55,"171
",00:02:12.82,2,,
21:19:35.48,e2001d8712171320c120,1,-55,"174
",00:02:12.85,2,,
21:19:35.50,e2001d8712171320c120,1,-57,"171
",00:02:12.87,2,,
21:19:35.50,e2001d8712171320c120,1,-57,"171
",00:02:12.87,2,,
21:19:35.50,e2001d8712171320c120,1,-55,"174
",00:02:12.87,2,,
21:19:35.50,e2001d8712171320c120,1,-55,"174
",00:02:12.87,2,,
21:19:35.50,e2001d8712171320c120,1,-55,"174
",00:02:12.87,2,,
21:19:35.55,e2001d8712171320c120,1,-56,"174
",00:02:12.92,2,,
21:19:35.58,e2001d8712171320c120,1,-55,"174
",00:02:12.95,2,,
21:19:35.58,e2001d8712171320c120,1,-55,"174
",00:02:12.95,2,,
21:19:35.62,e2001d8712171320c120,1,-55,"171
",00:02:12.99,2,,
21:19:35.63,e2001d8712171320c120,1,-55,"171
",00:02:13.00,2,,
21:19:35.65,e2001d8712171320c120,1,-55,"171
",00:02:13.02,2,,
21:19:35.65,e2001d8712171320c120,1,-55,"171
",00:02:13.02,2,,
21:19:35.68,e2001d8712171320c120,1,-55,"168
",00:02:13.05,2,,
21:19:35.68,e2001d8712171320c120,1,-55,"168
",00:02:13.05,2,,
21:19:35.72,e2001d8712171320c120,1,-56,"171
",00:02:13.09,2,,
21:19:35.72,e2001d8712171320c120,1,-56,"171
",00:02:13.09,2,,
21:19:35.75,e2001d8712171320c120,1,-55,"171
",00:02:13.12,2,,
21:19:35.75,e2001d8712171320c120,1,-55,"171
",00:02:13.12,2,,
21:19:35.78,e2001d8712171320c120,1,-56,"174
",00:02:13.15,2,,
21:19:35.78,e2001d8712171320c120,1,-56,"174
",00:02:13.15,2,,
21:19:35.82,e2001d8712171320c120,1,-56,"174
",00:02:13.19,2,,
21:19:35.82,e2001d8712171320c120,1,-56,"174
",00:02:13.19,2,,
21:19:35.84,e2001d8712171320c120,1,-57,"174
",00:02:13.21,2,,
21:19:35.84,e2001d8712171320c120,1,-57,"174
",00:02:13.21,2,,
21:19:35.85,e2001d8712171320c120,1,-55,"174
",00:02:13.22,2,,
21:19:35.85,e2001d8712171320c120,1,-55,"174
",00:02:13.22,2,,
21:19:35.88,e2001d8712171320c120,1,-56,"174
",00:02:13.25,2,,
21:19:35.88,e2001d8712171320c120,1,-56,"174
",00:02:13.25,2,,
21:19:35.92,e2001d8712171320c120,1,-57,"171
",00:02:13.29,2,,
21:19:35.92,e2001d8712171320c120,1,-57,"171
",00:02:13.29,2,,
21:19:35.95,e2001d8712171320c120,1,-56,"171
",00:02:13.32,2,,
21:19:35.95,e2001d8712171320c120,1,-56,"171
",00:02:13.32,2,,
21:19:35.95,e2001d8712171320c120,1,-56,"171
",00:02:13.32,2,,
21:19:36.00,e2001d8712171320c120,1,-57,"171
",00:02:13.37,2,,
21:19:36.10,e2001d8712171320c120,1,-55,"171
",00:02:13.47,2,,
21:19:36.13,e2001d8712171320c120,1,-55,"165
",00:02:13.50,2,,
21:19:36.17,e2001d8712171320c120,1,-56,"171
",00:02:13.54,2,,
21:19:36.18,e2001d8712171320c120,1,-57,"171
",00:02:13.55,2,,
21:19:36.20,e2001d8712171320c120,1,-55,"171
",00:02:13.57,2,,
21:19:36.20,e2001d8712171320c120,1,-55,"171
",00:02:13.57,2,,
21:19:36.23,e2001d8712171320c120,1,-55,"174
",00:02:13.60,2,,
21:19:36.27,e2001d8712171320c120,1,-55,"171
",00:02:13.64,2,,
21:19:36.28,e2001d8712171320c120,1,-55,"174
",00:02:13.65,2,,
21:19:36.30,e2001d8712171320c120,1,-56,"168
",00:02:13.67,2,,
21:19:36.30,e2001d8712171320c120,1,-56,"168
",00:02:13.67,2,,
21:19:36.33,e2001d8712171320c120,1,-56,"174
",00:02:13.70,2,,
21:19:36.33,e2001d8712171320c120,1,-56,"174
",00:02:13.70,2,,
21:19:36.35,e2001d8712171320c120,1,-58,"171
",00:02:13.72,2,,
21:19:36.37,e2001d8712171320c120,1,-56,"171
",00:02:13.74,2,,
21:19:36.37,e2001d8712171320c120,1,-56,"171
",00:02:13.74,2,,
21:19:36.40,e2001d8712171320c120,1,-57,"171
",00:02:13.77,2,,
21:19:36.40,e2001d8712171320c120,1,-57,"171
",00:02:13.77,2,,
21:19:36.43,e2001d8712171320c120,1,-57,"171
",00:02:13.80,2,,
21:19:36.43,e2001d8712171320c120,1,-57,"171
",00:02:13.80,2,,
21:19:36.48,e2001d8712171320c120,1,-57,"174
",00:02:13.85,2,,
21:19:36.50,e2001d8712171320c120,1,-56,"174
",00:02:13.87,2,,
21:19:36.50,e2001d8712171320c120,1,-56,"174
",00:02:13.87,2,,
21:19:36.53,e2001d8712171320c120,1,-56,"2
",00:02:13.90,2,,
21:19:36.53,e2001d8712171320c120,1,-56,"2
",00:02:13.90,2,,
21:19:36.57,e2001d8712171320c120,1,-57,"174
",00:02:13.94,2,,
21:19:36.57,e2001d8712171320c120,1,-57,"174
",00:02:13.94,2,,
21:19:36.62,e2001d8712171320c120,1,-57,"168
",00:02:13.99,2,,
21:19:36.63,e2001d8712171320c120,1,-57,"168
",00:02:14.00,2,,
21:19:36.67,e2001d8712171320c120,1,-57,"168
",00:02:14.04,2,,
21:19:36.68,e2001d8712461320db93,3,-57,"171
",00:02:14.05,2,,
21:19:36.70,e2001d8712461320db93,3,-56,"177
",00:02:14.07,2,,
21:19:36.72,e2001d8712171320c120,1,-57,"174
",00:02:14.09,2,,
21:19:36.72,e2001d8712171320c120,1,-57,"174
",00:02:14.09,2,,
21:19:36.75,e2001d8712461320db93,3,-55,"174
",00:02:14.12,2,,
21:19:36.77,e2001d8712171320c120,1,-57,"171
",00:02:14.14,2,,
21:19:36.78,e2001d8712461320db93,3,-55,"171
",00:02:14.15,2,,
21:19:36.80,e2001d8712171320c120,1,-57,"174
",00:02:14.17,2,,
21:19:36.82,e2001d8712461320db93,3,-55,"171
",00:02:14.19,2,,
21:19:36.83,e2001d8712171320c120,1,-57,"171
",00:02:14.20,2,,
21:19:36.83,e2001d8712171320c120,1,-57,"171
",00:02:14.20,2,,
21:19:36.87,e2001d8712171320c120,1,-57,"168
",00:02:14.24,2,,
21:19:36.88,e2001d8712461320db93,3,-55,"174
",00:02:14.25,2,,
21:19:36.92,e2001d8712171320c120,1,-55,"168
",00:02:14.29,2,,
21:19:36.94,e2001d8712461320db93,3,-55,"174
",00:02:14.31,2,,
21:19:36.95,e2001d8712461320db93,3,-53,"165
",00:02:14.32,2,,
21:19:36.97,e2001d8712171320c120,1,-55,"174
",00:02:14.34,2,,
21:19:37.00,e2001d8712461320db93,3,-55,"174
",00:02:14.37,2,,
21:19:37.10,e2001d8712171320c120,1,-55,"174
",00:02:14.47,2,,
21:19:37.12,e2001d8712461320db93,3,-52,"171
",00:02:14.49,2,,
21:19:37.13,e2001d8712171320c120,1,-55,"174
",00:02:14.50,2,,
21:19:37.15,e2001d8712171320c120,1,-55,"171
",00:02:14.52,2,,
21:19:37.16,e2001d8712171320c120,1,-55,"174
",00:02:14.53,2,,
21:19:37.17,e2001d8712461320db93,3,-52,"174
",00:02:14.54,2,,
21:19:37.18,e2001d8712461320db93,3,-52,"168
",00:02:14.55,2,,
21:19:37.20,e2001d8712171320c120,1,-55,"168
",00:02:14.57,2,,
21:19:37.22,e2001d8712171320c120,1,-57,"168
",00:02:14.59,2,,
21:19:37.22,e2001d8712171320c120,1,-57,"168
",00:02:14.59,2,,
21:19:37.25,e2001d8712461320db93,3,-51,"174
",00:02:14.62,2,,
21:19:37.30,e2001d8712461320db93,3,-51,"171
",00:02:14.67,2,,
21:19:37.32,e2001d8712171320c120,1,-56,"174
",00:02:14.69,2,,
21:19:37.33,e2001d8712461320db93,3,-51,"174
",00:02:14.70,2,,
21:19:37.35,e2001d8712171320c120,1,-56,"174
",00:02:14.72,2,,
21:19:37.37,e2001d8712461320db93,3,-51,"171
",00:02:14.74,2,,
21:19:37.38,e2001d8712171320c120,1,-56,"171
",00:02:14.75,2,,
21:19:37.42,e2001d8712171320c120,1,-55,"171
",00:02:14.79,2,,
21:19:37.43,e2001d8712461320db93,3,-51,"171
",00:02:14.80,2,,
21:19:37.45,e2001d8712171320c120,1,-55,"174
",00:02:14.82,2,,
21:19:49.12,e2001d871271320b9f,4,-51,"174
",00:02:26.49,3,,
21:19:49.12,e2001d871271320b9f,4,-51,"174
",00:02:26.49,3,,
21:19:49.15,e2001d871271320b9f,4,-51,"171
",00:02:26.52,3,,
21:19:49.17,e2001d871271320b9f,4,-51,"174
",00:02:26.54,3,,
21:19:49.18,e2001d871271320b9f,4,-51,"171
",00:02:26.55,3,,
21:19:49.20,e2001d871271320b9f,4,-51,"171
",00:02:26.57,3,,
21:19:49.20,e2001d871271320b9f,4,-51,"171
",00:02:26.57,3,,
21:19:49.23,e2001d871271320b9f,4,-51,"174
",00:02:26.60,3,,
21:19:49.23,e2001d871271320b9f,4,-51,"174
",00:02:26.60,3,,
21:19:49.27,e2001d871271320b9f,4,-51,"171
",00:02:26.64,3,,
21:19:49.27,e2001d871271320b9f,4,-51,"171
",00:02:26.64,3,,
21:19:49.30,e2001d871271320b9f,4,-51,"171
",00:02:26.67,3,,
21:19:49.33,e2001d871271320b9f,4,-51,"171
",00:02:26.70,3,,
21:19:49.33,e2001d871271320b9f,4,-51,"171
",00:02:26.70,3,,
21:19:49.37,e2001d871271320b9f,4,-51,"171
",00:02:26.74,3,,
21:19:49.37,e2001d871271320b9f,4,-51,"171
",00:02:26.74,3,,
21:19:49.40,e2001d871271320b9f,4,-51,"174
",00:02:26.77,3,,
21:19:49.42,e2001d871271320b9f,4,-51,"171
",00:02:26.79,3,,
21:19:49.42,e2001d871271320b9f,4,-51,"171
",00:02:26.79,3,,
21:19:49.45,e2001d871271320b9f,4,-51,"171
",00:02:26.82,3,,
21:19:49.45,e2001d871271320b9f,4,-51,"171
",00:02:26.82,3,,
21:19:49.48,e2001d871271320b9f,4,-51,"171
",00:02:26.85,3,,
21:19:49.48,e2001d871271320b9f,4,-51,"171
",00:02:26.85,3,,
21:19:49.49,e2001d871271320b9f,4,-51,"174
",00:02:26.86,3,,
21:19:49.49,e2001d871271320b9f,4,-51,"174
",00:02:26.86,3,,
21:19:49.52,e2001d871271320b9f,4,-51,"174
",00:02:26.89,3,,
21:19:49.53,e2001d871271320b9f,4,-51,"174
",00:02:26.90,3,,
21:19:49.53,e2001d871271320b9f,4,-51,"174
",00:02:26.90,3,,
21:19:49.57,e2001d871271320b9f,4,-51,"168
",00:02:26.94,3,,
21:19:49.57,e2001d871271320b9f,4,-51,"168
",00:02:26.94,3,,
21:19:49.60,e2001d871271320b9f,4,-51,"174
",00:02:26.97,3,,
21:19:49.60,e2001d871271320b9f,4,-51,"174
",00:02:26.97,3,,
21:19:49.63,e2001d871271320b9f,4,-51,"171
",00:02:27.00,3,,
21:19:49.63,e2001d871271320b9f,4,-51,"171
",00:02:27.00,3,,
21:19:49.67,e2001d871271320b9f,4,-51,"174
",00:02:27.04,3,,
21:19:49.67,e2001d871271320b9f,4,-51,"174
",00:02:27.04,3,,
21:19:49.70,e2001d871271320b9f,4,-51,"171
",00:02:27.07,3,,
21:19:49.70,e2001d871271320b9f,4,-51,"171
",00:02:27.07,3,,
21:19:49.73,e2001d871271320b9f,4,-51,"174
",00:02:27.10,3,,
21:19:49.73,e2001d871271320b9f,4,-51,"174
",00:02:27.10,3,,
21:19:49.77,e2001d871271320b9f,4,-51,"171
",00:02:27.14,3,,
21:19:49.77,e2001d871271320b9f,4,-51,"171
",00:02:27.14,3,,
21:19:49.80,e2001d871271320b9f,4,-51,"171
",00:02:27.17,3,,
21:19:49.80,e2001d871271320b9f,4,-51,"171
",00:02:27.17,3,,
21:19:49.83,e2001d871271320b9f,4,-51,"174
",00:02:27.20,3,,
21:19:49.83,e2001d871271320b9f,4,-51,"174
",00:02:27.20,3,,
21:19:49.84,e2001d871271320b9f,4,-51,"174
",00:02:27.21,3,,
21:19:49.84,e2001d871271320b9f,4,-51,"174
",00:02:27.21,3,,
21:19:49.87,e2001d871271320b9f,4,-51,"171
",00:02:27.24,3,,
21:19:49.87,e2001d871271320b9f,4,-51,"171
",00:02:27.24,3,,
21:19:49.90,e2001d871271320b9f,4,-51,"174
",00:02:27.27,3,,
21:19:49.92,e2001d871271320b9f,4,-51,"174
",00:02:27.29,3,,
21:19:49.95,e2001d871271320b9f,4,-51,"168
",00:02:27.32,3,,
21:19:49.95,e2001d871271320b9f,4,-51,"168
",00:02:27.32,3,,
21:19:49.98,e2001d871271320b9f,4,-51,"174
",00:02:27.35,3,,
21:19:50.10,e2001d871271320b9f,4,-51,"174
",00:02:27.47,3,,
21:19:50.10,e2001d871271320b9f,4,-51,"174
",00:02:27.47,3,,
21:19:50.13,e2001d871271320b9f,4,-51,"174
",00:02:27.51,3,,
21:19:50.17,e2001d871271320b9f,4,-51,"171
",00:02:27.54,3,,
21:19:50.17,e2001d871271320b9f,4,-51,"174
",00:02:27.54,3,,
21:19:50.18,e2001d871271320b9f,4,-51,"171
",00:02:27.55,3,,
21:19:50.18,e2001d871271320b9f,4,-51,"171
",00:02:27.55,3,,
21:19:50.22,e2001d871271320b9f,4,-51,"174
",00:02:27.59,3,,
21:19:50.22,e2001d871271320b9f,4,-51,"174
",00:02:27.59,3,,
21:19:50.27,e2001d871271320b9f,4,-51,"171
",00:02:27.64,3,,
21:19:50.28,e2001d871271320b9f,4,-51,"174
",00:02:27.65,3,,
21:19:50.28,e2001d871271320b9f,4,-51,"174
",00:02:27.65,3,,
21:19:50.33,e2001d871271320b9f,4,-51,"174
",00:02:27.70,3,,
21:19:50.37,e2001d871271320b9f,4,-51,"174
",00:02:27.74,3,,
21:19:50.38,e2001d871271320b9f,4,-51,"174
",00:02:27.75,3,,
21:19:50.38,e2001d871271320b9f,4,-51,"174
",00:02:27.75,3,,
21:19:50.42,e2001d871271320b9f,4,-51,"174
",00:02:27.79,3,,
21:19:50.42,e2001d871271320b9f,4,-51,"174
",00:02:27.79,3,,
21:19:50.45,e2001d871271320b9f,4,-52,"168
",00:02:27.82,3,,
21:19:50.45,e2001d871271320b9f,4,-52,"168
",00:02:27.82,3,,
