time,id,tag_id,RSSI,phase,17:22.6,activity,,
23:32.6,e2001d8712171320c120,1,-55,"174
",06:10.0,2,,
23:32.7,e2001d8712171320c120,1,-56,"171
",06:10.0,2,,
23:32.7,e2001d8712171320c120,1,-55,"174
",06:10.0,2,,
23:32.7,e2001d8712171320c120,1,-55,"171
",06:10.1,2,,
23:32.8,e2001d8712171320c120,1,-55,"174
",06:10.1,2,,
23:32.8,e2001d8712171320c120,1,-55,"168
",06:10.2,2,,
23:32.8,e2001d8712171320c120,1,-57,"165
",06:10.2,2,,
23:32.9,e2001d8712171320c120,1,-57,"174
",06:10.2,2,,
23:32.9,e2001d8712171320c120,1,-57,"171
",06:10.3,2,,
23:32.9,e2001d8712171320c120,1,-58,"174
",06:10.3,2,,
23:33.0,e2001d8712171320c120,1,-57,"174
",06:10.4,2,,
23:33.0,e2001d8712171320c120,1,-58,"171
",06:10.4,2,,
23:33.1,e2001d8712171320c120,1,-56,"174
",06:10.5,2,,
23:33.2,e2001d8712171320c120,1,-56,"174
",06:10.6,2,,
23:33.3,e2001d8712171320c120,1,-55,"174
",06:10.6,2,,
23:33.3,e2001d8712171320c120,1,-56,"171
",06:10.7,2,,
23:33.3,e2001d8712171320c120,1,-56,"171
",06:10.7,2,,
23:33.4,e2001d8712171320c120,1,-57,"174
",06:10.7,2,,
23:33.4,e2001d8712171320c120,1,-57,"0
",06:10.8,2,,
23:33.4,e2001d8712171320c120,1,-58,"0
",06:10.8,2,,
23:33.5,e2001d8712171320c120,1,-57,"168
",06:10.9,2,,
23:33.5,e2001d8712171320c120,1,-56,"171
",06:10.9,2,,
23:33.6,e2001d8712171320c120,1,-55,"171
",06:11.0,2,,
23:33.7,e2001d8712171320c120,1,-53,"174
",06:11.0,2,,
23:33.7,e2001d8712171320c120,1,-53,"174
",06:11.1,2,,
23:33.8,e2001d8712171320c120,1,-55,"171
",06:11.1,2,,
23:33.8,e2001d8712171320c120,1,-55,"171
",06:11.2,2,,
23:33.9,e2001d8712171320c120,1,-57,"171
",06:11.2,2,,
23:33.9,e2001d8712171320c120,1,-57,"171
",06:11.3,2,,
23:34.0,e2001d8712171320c120,1,-57,"174
",06:11.3,2,,
23:34.0,e2001d8712171320c120,1,-57,"174
",06:11.3,2,,
23:34.1,e2001d8712171320c120,1,-57,"174
",06:11.5,2,,
23:34.1,e2001d8712171320c120,1,-57,"174
",06:11.5,2,,
23:34.2,e2001d8712171320c120,1,-57,"171
",06:11.5,2,,
23:34.2,e2001d8712171320c120,1,-57,"171
",06:11.6,2,,
23:34.3,e2001d8712171320c120,1,-57,"171
",06:11.6,2,,
23:34.3,e2001d8712171320c120,1,-56,"165
",06:11.7,2,,
23:34.3,e2001d8712171320c120,1,-56,"168
",06:11.7,2,,
23:34.4,e2001d8712171320c120,1,-57,"174
",06:11.7,2,,
23:34.4,e2001d8712171320c120,1,-57,"177
",06:11.8,2,,
23:34.5,e2001d8712171320c120,1,-57,"174
",06:11.8,2,,
23:34.5,e2001d8712171320c120,1,-57,"174
",06:11.9,2,,
23:34.6,e2001d8712171320c120,1,-58,"174
",06:11.9,2,,
23:34.6,e2001d8712171320c120,1,-57,"174
",06:12.0,2,,
23:34.6,e2001d8712171320c120,1,-58,"174
",06:12.0,2,,
23:34.7,e2001d8712171320c120,1,-57,"171
",06:12.0,2,,
23:34.7,e2001d8712171320c120,1,-57,"168
",06:12.1,2,,
23:34.8,e2001d8712171320c120,1,-57,"168
",06:12.1,2,,
23:34.8,e2001d8712171320c120,1,-58,"171
",06:12.2,2,,
23:34.8,e2001d8712171320c120,1,-58,"171
",06:12.2,2,,
23:34.9,e2001d8712171320c120,1,-58,"174
",06:12.3,2,,
23:34.9,e2001d8712171320c120,1,-58,"165
",06:12.3,2,,
23:35.0,e2001d8712171320c120,1,-58,"168
",06:12.3,2,,
23:35.1,e2001d8712171320c120,1,-57,"171
",06:12.5,2,,
23:35.1,e2001d8712171320c120,1,-56,"171
",06:12.5,2,,
23:35.2,e2001d8712171320c120,1,-58,"171
",06:12.5,2,,
23:35.2,e2001d8712171320c120,1,-55,"168
",06:12.5,2,,
23:35.2,e2001d8712171320c120,1,-55,"174
",06:12.6,2,,
23:35.3,e2001d8712171320c120,1,-55,"168
",06:12.6,2,,
23:35.3,e2001d8712171320c120,1,-55,"174
",06:12.7,2,,
23:35.3,e2001d8712171320c120,1,-55,"171
",06:12.7,2,,
23:35.4,e2001d8712171320c120,1,-55,"174
",06:12.8,2,,
23:35.4,e2001d8712171320c120,1,-55,"174
",06:12.8,2,,
23:35.5,e2001d8712171320c120,1,-55,"174
",06:12.8,2,,
23:35.5,e2001d8712171320c120,1,-58,"168
",06:12.9,2,,
23:35.5,e2001d8712171320c120,1,-56,"171
",06:12.9,2,,
23:35.6,e2001d8712171320c120,1,-56,"171
",06:12.9,2,,
23:35.6,e2001d8712171320c120,1,-55,"171
",06:13.0,2,,
23:35.6,e2001d8712171320c120,1,-55,"168
",06:13.0,2,,
23:35.7,e2001d8712171320c120,1,-55,"168
",06:13.0,2,,
23:35.7,e2001d8712171320c120,1,-55,"171
",06:13.1,2,,
23:35.7,e2001d8712171320c120,1,-56,"174
",06:13.1,2,,
23:35.8,e2001d8712171320c120,1,-55,"171
",06:13.1,2,,
23:35.8,e2001d8712171320c120,1,-55,"174
",06:13.1,2,,
23:35.8,e2001d8712171320c120,1,-55,"171
",06:13.2,2,,
23:35.8,e2001d8712171320c120,1,-57,"174
",06:13.2,2,,
23:35.8,e2001d8712171320c120,1,-57,"171
",06:13.2,2,,
23:38.0,e2001d8712171320c120,1,-58,"171
",06:15.4,1,0.181818182,
23:38.1,e2001d8712171320c120,1,-59,"174
",06:15.5,1,,
23:38.5,e2001d8712171320c120,1,-58,"171
",06:15.8,1,,
23:38.5,e2001d8712171320c120,1,-57,"168
",06:15.8,1,,
23:38.5,e2001d8712171320c120,1,-58,"171
",06:15.9,1,,
23:38.5,e2001d8712171320c120,1,-57,"171
",06:15.9,1,,
23:38.6,e2001d8712171320c120,1,-56,"171
",06:15.9,1,,
23:38.6,e2001d8712171320c120,1,-55,"174
",06:16.0,1,,
23:38.7,e2001d8712171320c120,1,-55,"174
",06:16.0,1,,
23:38.7,e2001d8712171320c120,1,-59,"174
",06:16.0,1,,
23:38.7,e2001d8712171320c120,1,-55,"174
",06:16.1,1,,
23:38.8,e2001d8712171320c120,1,-55,"174
",06:16.1,1,,
23:38.8,e2001d8712171320c120,1,-55,"174
",06:16.1,1,,
23:38.8,e2001d8712171320c120,1,-55,"174
",06:16.2,1,,
23:38.9,e2001d8712171320c120,1,-55,"168
",06:16.2,1,,
23:38.9,e2001d8712171320c120,1,-55,"177
",06:16.3,1,,
23:38.9,e2001d8712171320c120,1,-55,"171
",06:16.3,1,,
23:39.0,e2001d8712171320c120,1,-55,"171
",06:16.4,1,,
23:39.1,e2001d8712171320c120,1,-55,"0
",06:16.5,1,,
23:39.2,e2001d8712171320c120,1,-56,"171
",06:16.6,1,,
23:39.3,e2001d8712171320c120,1,-57,"171
",06:16.6,1,,
23:39.3,e2001d8712171320c120,1,-56,"165
",06:16.7,1,,
23:39.3,e2001d8712171320c120,1,-56,"171
",06:16.7,1,,
23:39.3,e2001d8712171320c120,1,-55,"168
",06:16.7,1,,
23:39.4,e2001d8712171320c120,1,-57,"174
",06:16.7,1,,
23:39.4,e2001d8712171320c120,1,-57,"174
",06:16.8,1,,
23:39.4,e2001d8712171320c120,1,-57,"174
",06:16.8,1,,
23:39.5,e2001d8712171320c120,1,-55,"168
",06:16.9,1,,
23:39.6,e2001d8712171320c120,1,-56,"171
",06:16.9,1,,
23:39.6,e2001d8712171320c120,1,-55,"174
",06:17.0,1,,
23:39.6,e2001d8712171320c120,1,-55,"171
",06:17.0,1,,
23:39.7,e2001d8712171320c120,1,-56,"174
",06:17.0,1,,
23:39.8,e2001d8712171320c120,1,-57,"168
",06:17.1,1,,
23:39.8,e2001d8712171320c120,1,-58,"168
",06:17.2,1,,
23:39.9,e2001d8712171320c120,1,-57,"174
",06:17.2,1,,
23:39.9,e2001d8712171320c120,1,-57,"171
",06:17.3,1,,
23:39.9,e2001d8712171320c120,1,-56,"174
",06:17.3,1,,
23:40.0,e2001d8712171320c120,1,-56,"174
",06:17.3,1,,
23:40.0,e2001d8712171320c120,1,-55,"171
",06:17.4,1,,
23:40.1,e2001d8712171320c120,1,-55,"174
",06:17.5,1,,
23:40.2,e2001d8712171320c120,1,-55,"171
",06:17.6,1,,
23:40.2,e2001d8712171320c120,1,-56,"171
",06:17.6,1,,
23:40.2,e2001d8712171320c120,1,-57,"171
",06:17.6,1,,
23:40.3,e2001d8712171320c120,1,-57,"174
",06:17.6,1,,
23:40.3,e2001d8712171320c120,1,-57,"174
",06:17.7,1,,
23:40.3,e2001d8712171320c120,1,-57,"171
",06:17.7,1,,
23:40.4,e2001d8712171320c120,1,-58,"171
",06:17.7,1,,
23:40.4,e2001d8712171320c120,1,-58,"174
",06:17.8,1,,
23:40.4,e2001d8712171320c120,1,-57,"174
",06:17.8,1,,
23:40.5,e2001d8712171320c120,1,-56,"168
",06:17.8,1,,
23:40.5,e2001d8712171320c120,1,-55,"171
",06:17.9,1,,
23:40.6,e2001d8712171320c120,1,-55,"168
",06:17.9,1,,
23:40.6,e2001d8712171320c120,1,-55,"171
",06:18.0,1,,
23:40.6,e2001d8712171320c120,1,-55,"168
",06:18.0,1,,
23:40.7,e2001d8712171320c120,1,-55,"171
",06:18.0,1,,
23:40.7,e2001d8712171320c120,1,-55,"174
",06:18.1,1,,
23:40.7,e2001d8712171320c120,1,-55,"171
",06:18.1,1,,
23:40.7,e2001d8712171320c120,1,-56,"171
",06:18.1,1,,
23:40.7,e2001d8712171320c120,1,-57,"171
",06:18.1,1,,
23:40.8,e2001d8712171320c120,1,-57,"171
",06:18.1,1,,
23:40.8,e2001d8712171320c120,1,-57,"174
",06:18.2,1,,
23:40.9,e2001d8712171320c120,1,-56,"177
",06:18.2,1,,
23:40.9,e2001d8712171320c120,1,-56,"168
",06:18.3,1,,
23:40.9,e2001d8712171320c120,1,-56,"174
",06:18.3,1,,
23:41.0,e2001d8712171320c120,1,-55,"171
",06:18.3,1,,
23:41.0,e2001d8712171320c120,1,-56,"171
",06:18.4,1,,
23:41.1,e2001d8712171320c120,1,-58,"174
",06:18.5,1,,
23:41.2,e2001d8712171320c120,1,-58,"171
",06:18.5,1,,
23:41.2,e2001d8712171320c120,1,-57,"174
",06:18.5,1,,
23:41.2,e2001d8712171320c120,1,-58,"168
",06:18.6,1,,
23:41.2,e2001d8712171320c120,1,-58,"177
",06:18.6,1,,
23:41.3,e2001d8712171320c120,1,-58,"174
",06:18.6,1,,
23:41.3,e2001d8712171320c120,1,-58,"171
",06:18.7,1,,
23:41.3,e2001d8712171320c120,1,-59,"174
",06:18.7,1,,
23:41.5,e2001d8712171320c120,1,-59,"174
",06:18.8,1,,
23:41.5,e2001d8712171320c120,1,-58,"171
",06:18.9,1,,
23:41.5,e2001d8712171320c120,1,-58,"174
",06:18.9,1,,
23:41.6,e2001d8712171320c120,1,-58,"177
",06:18.9,1,,
23:41.6,e2001d8712171320c120,1,-59,"174
",06:18.9,1,,
23:41.6,e2001d8712171320c120,1,-58,"171
",06:19.0,1,,
23:41.7,e2001d8712171320c120,1,-58,"171
",06:19.0,1,,
23:41.7,e2001d8712171320c120,1,-58,"174
",06:19.0,1,,
23:41.7,e2001d8712171320c120,1,-58,"171
",06:19.0,1,,
23:41.8,e2001d8712171320c120,1,-58,"168
",06:19.2,1,,
23:41.8,e2001d8712171320c120,1,-58,"168
",06:19.2,1,,
23:41.9,e2001d8712171320c120,1,-58,"171
",06:19.3,1,,
23:41.9,e2001d8712171320c120,1,-59,"174
",06:19.3,1,,
23:42.0,e2001d8712171320c120,1,-58,"174
",06:19.3,1,,
23:42.1,e2001d8712171320c120,1,-55,"174
",06:19.5,1,,
23:42.1,e2001d8712171320c120,1,-55,"174
",06:19.5,1,,
23:42.2,e2001d8712171320c120,1,-55,"168
",06:19.5,1,,
23:42.2,e2001d8712171320c120,1,-56,"168
",06:19.5,1,,
23:42.2,e2001d8712171320c120,1,-55,"174
",06:19.6,1,,
23:42.2,e2001d8712171320c120,1,-55,"174
",06:19.6,1,,
23:42.3,e2001d8712171320c120,1,-55,"171
",06:19.6,1,,
23:42.3,e2001d8712171320c120,1,-56,"174
",06:19.7,1,,
23:42.3,e2001d8712171320c120,1,-56,"171
",06:19.7,1,,
23:42.4,e2001d8712171320c120,1,-55,"174
",06:19.7,1,,
23:42.4,e2001d8712171320c120,1,-55,"174
",06:19.8,1,,
23:42.4,e2001d8712171320c120,1,-55,"174
",06:19.8,1,,
23:42.5,e2001d8712171320c120,1,-56,"168
",06:19.9,1,,
23:42.6,e2001d8712171320c120,1,-55,"168
",06:19.9,1,,
23:42.6,e2001d8712171320c120,1,-55,"174
",06:20.0,1,,
23:42.6,e2001d8712171320c120,1,-55,"174
",06:20.0,1,,
23:42.7,e2001d8712171320c120,1,-55,"174
",06:20.0,1,,
23:42.7,e2001d8712171320c120,1,-55,"168
",06:20.1,1,,
23:42.8,e2001d8712171320c120,1,-55,"171
",06:20.1,1,,
23:42.8,e2001d8712171320c120,1,-55,"174
",06:20.2,1,,
24:00.9,e2001d8712171320c120,1,-58,"171
",06:38.3,5,,
24:00.9,e2001d8712171320c120,1,-58,"168
",06:38.3,5,,
24:01.0,e2001d8712171320c120,1,-58,"174
",06:38.3,5,,
24:01.4,e2001d8712171320c120,1,-58,"168
",06:38.7,5,,
24:01.5,e2001d8712171320c120,1,-58,"174
",06:38.9,5,,
24:01.6,e2001d8712171320c120,1,-57,"174
",06:39.0,5,,
24:02.2,e2001d8712171320c120,1,-55,"171
",06:39.5,5,,
24:02.2,e2001d8712171320c120,1,-56,"171
",06:39.6,5,,
24:02.3,e2001d8712171320c120,1,-57,"174
",06:39.7,5,,
24:02.4,e2001d8712171320c120,1,-58,"0
",06:39.8,5,,
24:02.5,e2001d8712171320c120,1,-59,"174
",06:39.9,5,,
24:02.5,e2001d8712171320c120,1,-57,"171
",06:39.9,5,,
24:02.5,e2001d8712171320c120,1,-59,"171
",06:39.9,5,,
24:02.7,e2001d8712171320c120,1,-57,"174
",06:40.0,5,,
24:03.0,e2001d8712171320c120,1,-57,"174
",06:40.4,5,,
24:07.3,e2001d8712171320c120,1,-58,"168
",06:44.7,5,,
24:07.4,e2001d8712171320c120,1,-58,"171
",06:44.7,5,,
24:07.5,e2001d8712171320c120,1,-58,"171
",06:44.8,5,,
24:07.7,e2001d8712171320c120,1,-57,"174
",06:45.1,5,,
24:07.7,e2001d8712171320c120,1,-57,"168
",06:45.1,5,,
24:07.8,e2001d8712171320c120,1,-57,"174
",06:45.1,5,,
24:07.8,e2001d8712171320c120,1,-57,"171
",06:45.2,5,,
24:07.8,e2001d8712171320c120,1,-57,"174
",06:45.2,5,,
24:07.9,e2001d8712171320c120,1,-57,"174
",06:45.3,5,,
24:08.0,e2001d8712171320c120,1,-55,"171
",06:45.3,5,,
24:08.1,e2001d8712171320c120,1,-55,"171
",06:45.5,5,,
24:08.2,e2001d8712171320c120,1,-55,"174
",06:45.5,5,,
24:08.2,e2001d8712171320c120,1,-55,"168
",06:45.5,5,,
24:08.2,e2001d8712171320c120,1,-55,"174
",06:45.6,5,,
24:08.2,e2001d8712171320c120,1,-55,"171
",06:45.6,5,,
24:08.3,e2001d8712171320c120,1,-55,"174
",06:45.6,5,,
24:08.3,e2001d8712171320c120,1,-56,"174
",06:45.7,5,,
24:08.3,e2001d8712171320c120,1,-55,"177
",06:45.7,5,,
24:08.4,e2001d8712171320c120,1,-55,"171
",06:45.7,5,,
24:08.4,e2001d8712171320c120,1,-55,"174
",06:45.8,5,,
24:08.5,e2001d8712171320c120,1,-55,"168
",06:45.8,5,,
24:08.5,e2001d8712171320c120,1,-55,"174
",06:45.9,5,,
24:08.5,e2001d8712171320c120,1,-55,"168
",06:45.9,5,,
24:08.7,e2001d8712171320c120,1,-55,"174
",06:46.0,5,,
24:08.8,e2001d8712171320c120,1,-58,"171
",06:46.2,5,,
24:08.9,e2001d8712171320c120,1,-58,"171
",06:46.2,5,,
24:08.9,e2001d8712171320c120,1,-57,"171
",06:46.2,5,,
24:08.9,e2001d8712171320c120,1,-56,"174
",06:46.3,5,,
24:08.9,e2001d8712171320c120,1,-55,"174
",06:46.3,5,,
24:09.0,e2001d8712171320c120,1,-55,"171
",06:46.3,5,,
24:09.0,e2001d8712171320c120,1,-55,"171
",06:46.4,5,,
24:09.0,e2001d8712171320c120,1,-55,"171
",06:46.4,5,,
24:09.1,e2001d8712171320c120,1,-55,"174
",06:46.5,5,,
24:09.2,e2001d8712171320c120,1,-55,"174
",06:46.5,5,,
24:09.2,e2001d8712171320c120,1,-55,"174
",06:46.6,5,,
24:09.3,e2001d8712171320c120,1,-55,"174
",06:46.6,5,,
24:09.3,e2001d8712171320c120,1,-55,"174
",06:46.7,5,,
24:09.4,e2001d8712171320c120,1,-55,"168
",06:46.8,5,,
24:09.4,e2001d8712171320c120,1,-55,"174
",06:46.8,5,,
24:09.5,e2001d8712171320c120,1,-55,"171
",06:46.8,5,,
24:09.6,e2001d8712171320c120,1,-55,"174
",06:47.0,5,,
24:09.7,e2001d8712171320c120,1,-55,"171
",06:47.0,5,,
24:09.7,e2001d8712171320c120,1,-55,"174
",06:47.1,5,,
24:09.7,e2001d8712171320c120,1,-56,"171
",06:47.1,5,,
24:09.8,e2001d8712171320c120,1,-55,"174
",06:47.2,5,,
24:09.8,e2001d8712171320c120,1,-55,"171
",06:47.2,5,,
24:09.9,e2001d8712171320c120,1,-55,"174
",06:47.2,5,,
24:09.9,e2001d8712171320c120,1,-55,"174
",06:47.3,5,,
24:10.0,e2001d8712171320c120,1,-55,"174
",06:47.3,5,,
24:10.0,e2001d8712171320c120,1,-55,"171
",06:47.4,5,,
24:10.1,e2001d8712171320c120,1,-56,"171
",06:47.5,5,,
24:10.3,e2001d8712171320c120,1,-56,"174
",06:47.6,5,,
24:10.3,e2001d8712171320c120,1,-55,"174
",06:47.7,5,,
24:10.4,e2001d8712171320c120,1,-56,"174
",06:47.8,5,,
24:10.4,e2001d8712171320c120,1,-55,"171
",06:47.8,5,,
24:10.5,e2001d8712171320c120,1,-56,"168
",06:47.8,5,,
24:10.6,e2001d8712171320c120,1,-56,"171
",06:48.0,5,,
24:10.7,e2001d8712171320c120,1,-56,"171
",06:48.0,5,,
24:10.7,e2001d8712171320c120,1,-56,"174
",06:48.1,5,,
24:10.8,e2001d8712171320c120,1,-55,"174
",06:48.2,5,,
