time,id,id_num,RSSI,phase,,activity,,,,,,,,,,,,,,,,
06:02.2,e2001d8712461320db93,3,-51,"171
",00:58.8,,,,,,,,,,,,,,,,,
06:02.2,e2001d8712461320db93,3,-51,"171
",00:58.9,,,,,,,,,,,,,,,,,
06:02.3,e2001d8712461320db93,3,-52,"174
",00:58.9,,,,,,,,,,,,,,,,,
06:02.3,e2001d8712461320db93,3,-52,"171
",00:58.9,,,,,,,,,,,,,,,,,
06:02.4,e2001d8712171320c120,1,-59,"174
",00:59.0,,,,,,,,,,,,,,,,,
06:02.4,e2001d8712461320db93,3,-52,"174
",00:59.0,,,,,,,,,,,,,,,,,
06:02.4,e2001d8712461320db93,3,-52,"171
",00:59.0,,,,,,,,,,,,,,,,,
06:02.4,e2001d8712171320c120,1,-57,"168
",00:59.0,,,,,,,,,,,,,,,,,
06:02.4,e2001d8712461320db93,3,-52,"174
",00:59.1,,,,,,,,,,,,,,,,,
06:02.4,e2001d8712171320c120,1,-57,"171
",00:59.1,,,,,,,,,,,,,,,,,
06:02.5,e2001d8712461320db93,3,-52,"171
",00:59.1,,,,,,,,,,,,,,,,,
06:02.5,e2001d8712171320c120,1,-57,"171
",00:59.1,,,,,,,,,,,,,,,,,
06:02.5,e2001d8712171320c120,1,-56,"174
",00:59.1,,,,,,,,,,,,,,,,,
06:02.5,e2001d8712461320db93,3,-53,"171
",00:59.2,,,,,,,,,,,,,,,,,
06:02.5,e2001d8712171320c120,1,-57,"174
",00:59.2,,,,,,,,,,,,,,,,,
06:02.6,e2001d8712461320db93,3,-53,"171
",00:59.2,,,,,,,,,,,,,,,,,
06:02.6,e2001d8712171320c120,1,-55,"174
",00:59.2,,,,,,,,,,,,,,,,,
06:02.6,e2001d8712461320db93,3,-55,"171
",00:59.2,,,,,,,,,,,,,,,,,
06:02.6,e2001d8712461320db93,3,-55,"174
",00:59.3,,,,,,,,,,,,,,,,,
06:02.7,e2001d8712171320c120,1,-56,"174
",00:59.3,,,,,,,,,,,,,,,,,
06:02.7,e2001d8712461320db93,3,-55,"171
",00:59.3,,,,,,,,,,,,,,,,,
06:02.7,e2001d8712461320db93,3,-55,"171
",00:59.3,,,,,,,,,,,,,,,,,
06:02.7,e2001d8712171320c120,1,-57,"174
",00:59.4,,,,,,,,,,,,,,,,,
06:02.7,e2001d8712461320db93,3,-55,"171
",00:59.4,,,,,,,,,,,,,,,,,
06:02.8,e2001d8712171320c120,1,-57,"177
",00:59.4,,,,,,,,,,,,,,,,,
06:02.8,e2001d8712171320c120,1,-57,"171
",00:59.4,,,,,,,,,,,,,,,,,
06:02.8,e2001d8712461320db93,3,-55,"174
",00:59.4,,,,,,,,,,,,,,,,,
06:02.8,e2001d8712461320db93,3,-55,"168
",00:59.5,,,,,,,,,,,,,,,,,
06:02.9,e2001d8712171320c120,1,-57,"174
",00:59.5,,,,,,,,,,,,,,,,,
06:02.9,e2001d8712171320c120,1,-58,"171
",00:59.5,,,,,,,,,,,,,,,,,
06:02.9,e2001d8712171320c120,1,-58,"171
",00:59.6,,,,,,,,,,,,,,,,,
06:03.0,e2001d8712461320db93,3,-55,"171
",00:59.6,,,,,,,,,,,,,,,,,
06:03.0,e2001d8712461320db93,3,-55,"174
",00:59.6,,,,,,,,,,,,,,,,,
06:03.0,e2001d8712461320db93,3,-53,"174
",00:59.6,,,,,,,,,,,,,,,,,
06:03.3,e2001d8712461320db93,3,-52,"174
",01:00.0,,,,,,,,,,,,,,,,,
06:03.7,e2001d8712461320db93,3,-52,"171
",01:00.3,,,,,,,,,,,,,,,,,
06:03.1,e2001d8712461320db93,3,-52,"168
",00:59.7,,,,,,,,,,,,,,,,,
06:03.1,e2001d8712461320db93,3,-52,"174
",00:59.8,,,,,,,,,,,,,,,,,
06:03.2,e2001d8712461320db93,3,-51,"174
",00:59.8,,,,,,,,,,,,,,,,,
06:03.2,e2001d8712461320db93,3,-52,"174
",00:59.8,,,,,,,,,,,,,,,,,
06:03.2,e2001d8712461320db93,3,-51,"174
",00:59.9,,,,,,,,,,,,,,,,,
06:03.2,e2001d8712461320db93,3,-51,"171
",00:59.9,,,,,,,,,,,,,,,,,
06:03.3,e2001d8712461320db93,3,-51,"174
",00:59.9,,,,,,,,,,,,,,,,,
06:03.3,e2001d8712461320db93,3,-51,"174
",00:59.9,,,,,,,,,,,,,,,,,
06:03.3,e2001d8712461320db93,3,-51,"171
",01:00.0,,,,,,,,,,,,,,,,,
06:03.4,e2001d8712461320db93,3,-51,"174
",01:00.0,,,,,,,,,,,,,,,,,
06:03.4,e2001d8712461320db93,3,-51,"171
",01:00.0,,,,,,,,,,,,,,,,,
06:03.4,e2001d8712461320db93,3,-51,"171
",01:00.1,,,,,,,,,,,,,,,,,
06:03.5,e2001d8712461320db93,3,-51,"171
",01:00.1,,,,,,,,,,,,,,,,,
06:03.5,e2001d8712461320db93,3,-51,"177
",01:00.1,,,,,,,,,,,,,,,,,
06:03.5,e2001d8712461320db93,3,-51,"174
",01:00.2,,,,,,,,,,,,,,,,,
06:03.6,e2001d8712461320db93,3,-51,"174
",01:00.2,,,,,,,,,,,,,,,,,
06:03.6,e2001d8712461320db93,3,-50,"171
",01:00.2,,,,,,,,,,,,,,,,,
06:03.6,e2001d8712461320db93,3,-50,"171
",01:00.2,,,,,,,,,,,,,,,,,
06:03.6,e2001d8712461320db93,3,-50,"171
",01:00.3,,,,,,,,,,,,,,,,,
06:03.7,e2001d8712461320db93,3,-50,"174
",01:00.3,,,,,,,,,,,,,,,,,
06:03.7,e2001d8712171320c120,1,-58,"168
",01:00.3,,,,,,,,,,,,,,,,,
06:03.7,e2001d8712171320c120,1,-58,"174
",01:00.4,,,,,,,,,,,,,,,,,
06:03.8,e2001d8712461320db93,3,-50,"174
",01:00.4,,,,,,,,,,,,,,,,,
06:03.8,e2001d8712461320db93,3,-50,"171
",01:00.4,,,,,,,,,,,,,,,,,
06:03.8,e2001d8712171320c120,1,-58,"171
",01:00.4,,,,,,,,,,,,,,,,,
06:03.8,e2001d8712171320c120,1,-58,"177
",01:00.5,,,,,,,,,,,,,,,,,
06:03.8,e2001d8712461320db93,3,-50,"171
",01:00.5,,,,,,,,,,,,,,,,,
06:03.9,e2001d8712171320c120,1,-58,"171
",01:00.5,,,,,,,,,,,,,,,,,
06:03.9,e2001d8712171320c120,1,-58,"174
",01:00.5,,,,,,,,,,,,,,,,,
06:03.9,e2001d8712461320db93,3,-51,"174
",01:00.6,,,,,,,,,,,,,,,,,
06:04.0,e2001d8712171320c120,1,-58,"171
",01:00.6,,,,,,,,,,,,,,,,,
06:04.0,e2001d8712461320db93,3,-50,"174
",01:00.6,,,,,,,,,,,,,,,,,
06:04.0,e2001d8712171320c120,1,-58,"171
",01:00.6,,,,,,,,,,,,,,,,,
06:04.0,e2001d8712461320db93,3,-51,"174
",01:00.6,,,,,,,,,,,,,,,,,
06:04.0,e2001d8712171320c120,1,-59,"168
",01:00.6,,,,,,,,,,,,,,,,,
06:04.2,e2001d8712461320db93,3,-51,"171
",01:00.8,,,,,,,,,,,,,,,,,
06:04.3,e2001d8712461320db93,3,-51,"174
",01:01.0,,,,,,,,,,,,,,,,,
06:04.5,e2001d8712171320c120,1,-58,"171
",01:01.1,,,,,,,,,,,,,,,,,
06:04.6,e2001d8712461320db93,3,-50,"174
",01:01.3,,,,,,,,,,,,,,,,,
06:04.8,e2001d8712171320c120,1,-58,"171
",01:01.5,,,,,,,,,,,,,,,,,
06:05.0,e2001d8712171320c120,1,-58,"171
",01:01.6,,,,,,,,,,,,,,,,,
06:04.1,e2001d8712461320db93,3,-51,"171
",01:00.8,,,,,,,,,,,,,,,,,
06:04.1,e2001d8712171320c120,1,-59,"171
",01:00.8,,,,,,,,,,,,,,,,,
06:04.2,e2001d8712461320db93,3,-51,"174
",01:00.8,,,,,,,,,,,,,,,,,
06:04.2,e2001d8712461320db93,3,-52,"171
",01:00.8,,,,,,,,,,,,,,,,,
06:04.2,e2001d8712461320db93,3,-52,"171
",01:00.8,,,,,,,,,,,,,,,,,
06:04.2,e2001d8712461320db93,3,-52,"171
",01:00.9,,,,,,,,,,,,,,,,,
06:04.3,e2001d8712461320db93,3,-52,"171
",01:00.9,,,,,,,,,,,,,,,,,
06:04.3,e2001d8712461320db93,3,-52,"171
",01:00.9,,,,,,,,,,,,,,,,,
06:04.3,e2001d8712461320db93,3,-52,"171
",01:01.0,,,,,,,,,,,,,,,,,
06:04.4,e2001d8712461320db93,3,-52,"174
",01:01.0,,,,,,,,,,,,,,,,,
06:04.4,e2001d8712461320db93,3,-52,"171
",01:01.0,,,,,,,,,,,,,,,,,
06:04.4,e2001d8712461320db93,3,-52,"174
",01:01.1,,,,,,,,,,,,,,,,,
06:04.5,e2001d8712461320db93,3,-52,"174
",01:01.1,,,,,,,,,,,,,,,,,
06:04.5,e2001d8712461320db93,3,-52,"174
",01:01.1,,,,,,,,,,,,,,,,,
06:04.6,e2001d8712461320db93,3,-52,"171
",01:01.2,,,,,,,,,,,,,,,,,
06:04.6,e2001d8712461320db93,3,-51,"171
",01:01.2,,,,,,,,,,,,,,,,,
06:04.6,e2001d8712461320db93,3,-51,"171
",01:01.2,,,,,,,,,,,,,,,,,
06:04.6,e2001d8712461320db93,3,-51,"171
",01:01.3,,,,,,,,,,,,,,,,,
06:04.6,e2001d8712461320db93,3,-51,"171
",01:01.3,,,,,,,,,,,,,,,,,
06:04.7,e2001d8712461320db93,3,-52,"171
",01:01.3,,,,,,,,,,,,,,,,,
06:04.7,e2001d8712461320db93,3,-52,"174
",01:01.4,,,,,,,,,,,,,,,,,
06:04.8,e2001d8712461320db93,3,-52,"174
",01:01.4,,,,,,,,,,,,,,,,,
06:04.8,e2001d8712461320db93,3,-52,"174
",01:01.4,,,,,,,,,,,,,,,,,
06:04.8,e2001d8712461320db93,3,-52,"168
",01:01.5,,,,,,,,,,,,,,,,,
06:04.8,e2001d8712461320db93,3,-52,"174
",01:01.5,,,,,,,,,,,,,,,,,
06:04.9,e2001d8712461320db93,3,-52,"174
",01:01.5,,,,,,,,,,,,,,,,,
06:04.9,e2001d8712461320db93,3,-52,"174
",01:01.5,,,,,,,,,,,,,,,,,
06:04.9,e2001d8712461320db93,3,-52,"174
",01:01.6,,,,,,,,,,,,,,,,,
06:05.0,e2001d8712461320db93,3,-52,"174
",01:01.6,,,,,,,,,,,,,,,,,
06:05.0,e2001d8712461320db93,3,-52,"171
",01:01.6,,,,,,,,,,,,,,,,,
06:05.3,e2001d8712461320db93,3,-52,"171
",01:02.0,,,,,,,,,,,,,,,,,
06:05.7,e2001d8712461320db93,3,-52,"168
",01:02.3,,,,,,,,,,,,,,,,,
06:05.1,e2001d8712461320db93,3,-53,"171
",01:01.7,,,,,,,,,,,,,,,,,
06:05.1,e2001d8712461320db93,3,-53,"171
",01:01.8,,,,,,,,,,,,,,,,,
06:05.2,e2001d8712461320db93,3,-53,"174
",01:01.8,,,,,,,,,,,,,,,,,
06:05.2,e2001d8712461320db93,3,-55,"168
",01:01.8,,,,,,,,,,,,,,,,,
06:05.2,e2001d8712461320db93,3,-55,"174
",01:01.9,,,,,,,,,,,,,,,,,
06:05.2,e2001d8712461320db93,3,-55,"174
",01:01.9,,,,,,,,,,,,,,,,,
06:05.3,e2001d8712461320db93,3,-55,"171
",01:01.9,,,,,,,,,,,,,,,,,
06:05.3,e2001d8712461320db93,3,-55,"168
",01:02.0,,,,,,,,,,,,,,,,,
06:05.4,e2001d8712461320db93,3,-55,"174
",01:02.0,,,,,,,,,,,,,,,,,
06:05.4,e2001d8712461320db93,3,-55,"171
",01:02.0,,,,,,,,,,,,,,,,,
06:05.4,e2001d8712461320db93,3,-55,"171
",01:02.1,,,,,,,,,,,,,,,,,
06:05.5,e2001d8712461320db93,3,-53,"174
",01:02.1,,,,,,,,,,,,,,,,,
06:05.5,e2001d8712461320db93,3,-53,"171
",01:02.1,,,,,,,,,,,,,,,,,
06:05.5,e2001d8712461320db93,3,-53,"171
",01:02.2,,,,,,,,,,,,,,,,,
06:05.6,e2001d8712461320db93,3,-53,"174
",01:02.2,,,,,,,,,,,,,,,,,
06:05.6,e2001d8712461320db93,3,-52,"171
",01:02.2,,,,,,,,,,,,,,,,,
06:05.6,e2001d8712171320c120,1,-57,"174
",01:02.3,,,,,,,,,,,,,,,,,
06:05.7,e2001d8712461320db93,3,-52,"174
",01:02.3,,,,,,,,,,,,,,,,,
06:05.7,e2001d8712171320c120,1,-57,"168
",01:02.3,,,,,,,,,,,,,,,,,
06:05.7,e2001d8712461320db93,3,-51,"171
",01:02.3,,,,,,,,,,,,,,,,,
06:05.7,e2001d8712171320c120,1,-57,"174
",01:02.4,,,,,,,,,,,,,,,,,
06:05.8,e2001d8712461320db93,3,-51,"171
",01:02.4,,,,,,,,,,,,,,,,,
06:05.8,e2001d8712171320c120,1,-57,"174
",01:02.4,,,,,,,,,,,,,,,,,
06:05.8,e2001d8712461320db93,3,-51,"174
",01:02.4,,,,,,,,,,,,,,,,,
06:05.8,e2001d8712171320c120,1,-57,"171
",01:02.4,,,,,,,,,,,,,,,,,
06:05.8,e2001d8712171320c120,1,-57,"177
",01:02.5,,,,,,,,,,,,,,,,,
06:05.8,e2001d8712461320db93,3,-52,"171
",01:02.5,3,,,,,,,,,,,,,,,,
06:05.9,e2001d8712171320c120,1,-58,"168
",01:02.5,3,,,,,,,,,,,,,,,,
06:05.9,e2001d8712461320db93,3,-52,"174
",01:02.5,3,,,,,,,,,,,,,,,,
06:05.9,e2001d8712461320db93,3,-52,"174
",01:02.5,3,,,,,,,,,,,,,,,,
06:05.9,e2001d8712171320c120,1,-57,"168
",01:02.6,3,,,,,,,,,,,,,,,,
06:05.9,e2001d8712171320c120,1,-58,"171
",01:02.6,3,,,,,,,,,,,,,,,,
06:05.9,e2001d8712461320db93,3,-52,"171
",01:02.6,3,,,,,,,,,,,,,,,,
06:06.0,e2001d8712461320db93,3,-52,"171
",01:02.6,3,,,,,,,,,,,,,,,,
06:06.0,e2001d8712171320c120,1,-58,"168
",01:02.6,3,,,,,,,,,,,,,,,,
06:06.0,e2001d8712461320db93,3,-51,"174
",01:02.6,3,,,,,,,,,,,,,,,,
06:06.2,e2001d8712171320c120,1,-57,"174
",01:02.8,3,,,,,,,,,,,,,,,,
06:06.5,e2001d8712171320c120,1,-58,"174
",01:03.1,3,,,,,,,,,,,,,,,,
06:06.7,e2001d8712461320db93,3,-51,"171
",01:03.3,3,,,,,,,,,,,,,,,,
06:06.8,e2001d8712461320db93,3,-51,"174
",01:03.5,3,,,,,,,,,,,,,,,,
06:07.0,e2001d8712171320c120,1,-57,"171
",01:03.6,3,,,,,,,,,,,,,,,,
06:06.1,e2001d8712171320c120,1,-58,"174
",01:02.8,3,,,,,,,,,,,,,,,,
06:06.1,e2001d8712461320db93,3,-49,"174
",01:02.8,3,,,,,,,,,,,,,,,,
06:06.2,e2001d8712171320c120,1,-57,"171
",01:02.8,3,,,,,,,,,,,,,,,,
06:06.2,e2001d8712461320db93,3,-49,"174
",01:02.8,3,,,,,,,,,,,,,,,,
06:06.2,e2001d8712461320db93,3,-49,"171
",01:02.8,3,,,,,,,,,,,,,,,,
06:06.2,e2001d8712171320c120,1,-58,"174
",01:02.8,3,,,,,,,,,,,,,,,,
06:06.2,e2001d8712461320db93,3,-49,"168
",01:02.9,3,,,,,,,,,,,,,,,,
06:06.3,e2001d8712171320c120,1,-57,"171
",01:02.9,3,,,,,,,,,,,,,,,,
06:06.3,e2001d8712461320db93,3,-51,"168
",01:02.9,3,,,,,,,,,,,,,,,,
06:06.3,e2001d8712171320c120,1,-57,"171
",01:03.0,3,,,,,,,,,,,,,,,,
06:06.3,e2001d8712461320db93,3,-51,"174
",01:03.0,3,,,,,,,,,,,,,,,,
06:06.3,e2001d8712171320c120,1,-57,"171
",01:03.0,3,,,,,,,,,,,,,,,,
06:06.4,e2001d8712461320db93,3,-51,"171
",01:03.0,3,,,,,,,,,,,,,,,,
06:06.4,e2001d8712171320c120,1,-57,"174
",01:03.0,3,,,,,,,,,,,,,,,,
06:06.4,e2001d8712171320c120,1,-58,"171
",01:03.0,3,,,,,,,,,,,,,,,,
06:06.4,e2001d8712461320db93,3,-51,"171
",01:03.1,3,,,,,,,,,,,,,,,,
06:06.4,e2001d8712171320c120,1,-58,"174
",01:03.1,3,,,,,,,,,,,,,,,,
06:06.5,e2001d8712461320db93,3,-51,"171
",01:03.1,3,,,,,,,,,,,,,,,,
06:06.5,e2001d8712461320db93,3,-50,"174
",01:03.1,3,,,,,,,,,,,,,,,,
06:06.5,e2001d8712171320c120,1,-57,"168
",01:03.1,3,,,,,,,,,,,,,,,,
06:06.5,e2001d8712461320db93,3,-50,"171
",01:03.2,3,,,,,,,,,,,,,,,,
06:06.5,e2001d8712171320c120,1,-56,"171
",01:03.2,3,,,,,,,,,,,,,,,,
06:06.6,e2001d8712171320c120,1,-55,"174
",01:03.2,3,,,,,,,,,,,,,,,,
06:06.6,e2001d8712461320db93,3,-49,"174
",01:03.2,3,,,,,,,,,,,,,,,,
06:06.6,e2001d8712171320c120,1,-55,"174
",01:03.2,3,,,,,,,,,,,,,,,,
06:06.6,e2001d8712171320c120,1,-55,"171
",01:03.3,3,,,,,,,,,,,,,,,,
06:06.6,e2001d8712461320db93,3,-49,"174
",01:03.3,3,,,,,,,,,,,,,,,,
06:06.7,e2001d8712461320db93,3,-49,"171
",01:03.3,3,,,,,,,,,,,,,,,,
06:06.7,e2001d8712171320c120,1,-55,"174
",01:03.3,3,,,,,,,,,,,,,,,,
06:06.7,e2001d8712461320db93,3,-49,"177
",01:03.3,3,,,,,,,,,,,,,,,,
06:06.7,e2001d8712171320c120,1,-53,"171
",01:03.3,3,,,,,,,,,,,,,,,,
06:06.7,e2001d8712461320db93,3,-49,"174
",01:03.4,3,,,,,,,,,,,,,,,,
06:06.8,e2001d8712171320c120,1,-53,"174
",01:03.4,3,,,,,,,,,,,,,,,,
06:06.8,e2001d8712461320db93,3,-49,"171
",01:03.4,3,,,,,,,,,,,,,,,,
06:06.8,e2001d8712171320c120,1,-53,"171
",01:03.4,3,,,,,,,,,,,,,,,,
06:06.8,e2001d8712461320db93,3,-50,"174
",01:03.5,3,,,,,,,,,,,,,,,,
06:06.8,e2001d8712171320c120,1,-55,"171
",01:03.5,3,,,,,,,,,,,,,,,,
06:06.9,e2001d8712461320db93,3,-50,"168
",01:03.5,3,,,,,,,,,,,,,,,,
06:06.9,e2001d8712171320c120,1,-55,"168
",01:03.5,3,,,,,,,,,,,,,,,,
06:06.9,e2001d8712171320c120,1,-55,"174
",01:03.5,3,,,,,,,,,,,,,,,,
06:06.9,e2001d8712461320db93,3,-50,"174
",01:03.6,3,,,,,,,,,,,,,,,,
06:06.9,e2001d8712461320db93,3,-50,"174
",01:03.6,3,,,,,,,,,,,,,,,,
06:06.9,e2001d8712171320c120,1,-55,"174
",01:03.6,3,,,,,,,,,,,,,,,,
06:07.0,e2001d8712171320c120,1,-55,"174
",01:03.6,3,,,,,,,,,,,,,,,,
06:07.0,e2001d8712461320db93,3,-50,"174
",01:03.6,3,,,,,,,,,,,,,,,,
06:07.0,e2001d8712461320db93,3,-50,"171
",01:03.6,3,,,,,,,,,,,,,,,,
06:07.2,e2001d8712171320c120,1,-55,"174
",01:03.8,3,,,,,,,,,,,,,,,,
06:07.3,e2001d8712461320db93,3,-50,"171
",01:04.0,3,,,,,,,,,,,,,,,,
06:07.5,e2001d8712171320c120,1,-55,"171
",01:04.1,3,,,,,,,,,,,,,,,,
06:07.8,e2001d8712171320c120,1,-55,"174
",01:04.5,3,,,,,,,,,,,,,,,,
06:07.1,e2001d8712461320db93,3,-50,"174
",01:03.7,3,,,,,,,,,,,,,,,,
06:07.1,e2001d8712461320db93,3,-50,"171
",01:03.8,3,,,,,,,,,,,,,,,,
06:07.1,e2001d8712171320c120,1,-55,"174
",01:03.8,3,,,,,,,,,,,,,,,,
06:07.2,e2001d8712171320c120,1,-55,"171
",01:03.8,3,,,,,,,,,,,,,,,,
06:07.2,e2001d8712461320db93,3,-50,"171
",01:03.8,3,,,,,,,,,,,,,,,,
06:07.2,e2001d8712461320db93,3,-50,"174
",01:03.8,3,,,,,,,,,,,,,,,,
06:07.2,e2001d8712171320c120,1,-55,"174
",01:03.8,3,,,,,,,,,,,,,,,,
06:07.2,e2001d8712171320c120,1,-57,"174
",01:03.9,3,,,,,,,,,,,,,,,,
06:07.3,e2001d8712461320db93,3,-51,"174
",01:03.9,3,,,,,,,,,,,,,,,,
06:07.3,e2001d8712171320c120,1,-57,"174
",01:03.9,3,,,,,,,,,,,,,,,,
06:07.3,e2001d8712461320db93,3,-50,"174
",01:03.9,3,,,,,,,,,,,,,,,,
06:07.3,e2001d8712461320db93,3,-50,"168
",01:03.9,3,,,,,,,,,,,,,,,,
06:07.3,e2001d8712171320c120,1,-57,"171
",01:04.0,3,,,,,,,,,,,,,,,,
06:07.3,e2001d8712171320c120,1,-57,"171
",01:04.0,3,,,,,,,,,,,,,,,,
06:07.4,e2001d8712461320db93,3,-50,"174
",01:04.0,3,,,,,,,,,,,,,,,,
06:07.4,e2001d8712461320db93,3,-51,"171
",01:04.0,3,,,,,,,,,,,,,,,,
06:07.4,e2001d8712171320c120,1,-57,"174
",01:04.0,3,,,,,,,,,,,,,,,,
06:07.4,e2001d8712461320db93,3,-51,"171
",01:04.1,3,,,,,,,,,,,,,,,,
06:07.4,e2001d8712171320c120,1,-57,"174
",01:04.1,3,,,,,,,,,,,,,,,,
06:07.4,e2001d8712461320db93,3,-51,"174
",01:04.1,3,,,,,,,,,,,,,,,,
06:07.5,e2001d8712171320c120,1,-57,"174
",01:04.1,3,,,,,,,,,,,,,,,,
06:07.5,e2001d8712461320db93,3,-51,"174
",01:04.1,3,,,,,,,,,,,,,,,,
06:07.5,e2001d8712171320c120,1,-57,"174
",01:04.2,3,,,,,,,,,,,,,,,,
06:07.6,e2001d8712461320db93,3,-51,"171
",01:04.2,3,,,,,,,,,,,,,,,,
06:07.6,e2001d8712461320db93,3,-49,"171
",01:04.2,3,,,,,,,,,,,,,,,,
06:07.6,e2001d8712171320c120,1,-55,"171
",01:04.2,3,,,,,,,,,,,,,,,,
06:07.6,e2001d8712461320db93,3,-49,"174
",01:04.2,3,,,,,,,,,,,,,,,,
06:07.6,e2001d8712171320c120,1,-55,"174
",01:04.3,3,,,,,,,,,,,,,,,,
06:07.6,e2001d8712171320c120,1,-55,"171
",01:04.3,3,,,,,,,,,,,,,,,,
06:07.7,e2001d8712461320db93,3,-49,"171
",01:04.3,3,,,,,,,,,,,,,,,,
06:07.7,e2001d8712171320c120,1,-55,"171
",01:04.3,3,,,,,,,,,,,,,,,,
06:07.7,e2001d8712461320db93,3,-49,"171
",01:04.3,3,,,,,,,,,,,,,,,,
06:07.7,e2001d8712461320db93,3,-49,"174
",01:04.4,3,,,,,,,,,,,,,,,,
06:07.7,e2001d8712171320c120,1,-55,"168
",01:04.4,3,,,,,,,,,,,,,,,,
06:07.8,e2001d8712171320c120,1,-57,"171
",01:04.4,3,,,,,,,,,,,,,,,,
06:07.8,e2001d8712461320db93,3,-49,"174
",01:04.4,3,,,,,,,,,,,,,,,,
06:07.8,e2001d8712461320db93,3,-49,"171
",01:04.4,3,,,,,,,,,,,,,,,,
06:07.8,e2001d8712171320c120,1,-57,"171
",01:04.5,3,,,,,,,,,,,,,,,,
06:07.9,e2001d8712461320db93,3,-49,"174
",01:04.5,3,,,,,,,,,,,,,,,,
06:07.9,e2001d8712171320c120,1,-59,"174
",01:04.5,3,,,,,,,,,,,,,,,,
06:07.9,e2001d8712461320db93,3,-50,"171
",01:04.5,3,,,,,,,,,,,,,,,,
06:07.9,e2001d8712461320db93,3,-50,"174
",01:04.6,3,,,,,,,,,,,,,,,,
06:07.9,e2001d8712461320db93,3,-51,"174
",01:04.6,3,,,,,,,,,,,,,,,,
06:08.0,e2001d8712461320db93,3,-50,"174
",01:04.6,3,,,,,,,,,,,,,,,,
06:08.0,e2001d8712461320db93,3,-51,"174
",01:04.6,3,,,,,,,,,,,,,,,,
06:08.3,e2001d8712461320db93,3,-51,"171
",01:05.0,3,,,,,,,,,,,,,,,,
06:08.7,e2001d8712461320db93,3,-51,"171
",01:05.3,3,,,,,,,,,,,,,,,,
06:08.1,e2001d8712461320db93,3,-51,"174
",01:04.7,3,,,,,,,,,,,,,,,,
06:08.1,e2001d8712461320db93,3,-51,"174
",01:04.8,3,,,,,,,,,,,,,,,,
06:08.2,e2001d8712461320db93,3,-52,"171
",01:04.8,3,,,,,,,,,,,,,,,,
06:08.2,e2001d8712461320db93,3,-52,"174
",01:04.8,3,,,,,,,,,,,,,,,,
06:08.2,e2001d8712461320db93,3,-52,"171
",01:04.9,3,,,,,,,,,,,,,,,,
06:08.3,e2001d8712461320db93,3,-52,"171
",01:04.9,3,,,,,,,,,,,,,,,,
06:08.3,e2001d8712461320db93,3,-52,"171
",01:04.9,3,,,,,,,,,,,,,,,,
06:08.3,e2001d8712461320db93,3,-52,"174
",01:05.0,3,,,,,,,,,,,,,,,,
06:08.4,e2001d8712461320db93,3,-52,"174
",01:05.0,3,,,,,,,,,,,,,,,,
06:08.4,e2001d8712461320db93,3,-52,"174
",01:05.0,3,,,,,,,,,,,,,,,,
06:08.4,e2001d8712461320db93,3,-52,"174
",01:05.1,3,,,,,,,,,,,,,,,,
06:08.5,e2001d8712461320db93,3,-52,"174
",01:05.1,3,,,,,,,,,,,,,,,,
06:08.5,e2001d8712461320db93,3,-52,"171
",01:05.1,3,,,,,,,,,,,,,,,,
06:08.5,e2001d8712461320db93,3,-52,"174
",01:05.2,3,,,,,,,,,,,,,,,,
06:08.6,e2001d8712461320db93,3,-49,"174
",01:05.2,3,,,,,,,,,,,,,,,,
06:08.6,e2001d8712461320db93,3,-50,"171
",01:05.2,3,,,,,,,,,,,,,,,,
06:08.6,e2001d8712461320db93,3,-50,"174
",01:05.3,3,,,,,,,,,,,,,,,,
06:08.6,e2001d8712461320db93,3,-50,"174
",01:05.3,3,,,,,,,,,,,,,,,,
06:08.7,e2001d8712171320c120,1,-58,"174
",01:05.3,3,,,,,,,,,,,,,,,,
06:08.7,e2001d8712461320db93,3,-50,"168
",01:05.3,3,,,,,,,,,,,,,,,,
06:08.7,e2001d8712171320c120,1,-58,"174
",01:05.4,3,,,,,,,,,,,,,,,,
06:08.7,e2001d8712461320db93,3,-49,"171
",01:05.4,3,,,,,,,,,,,,,,,,
06:08.8,e2001d8712171320c120,1,-58,"174
",01:05.4,3,,,,,,,,,,,,,,,,
06:08.8,e2001d8712461320db93,3,-49,"171
",01:05.4,3,,,,,,,,,,,,,,,,
06:08.8,e2001d8712171320c120,1,-58,"171
",01:05.4,3,,,,,,,,,,,,,,,,
06:08.8,e2001d8712461320db93,3,-50,"174
",01:05.5,3,,,,,,,,,,,,,,,,
06:08.8,e2001d8712171320c120,1,-58,"174
",01:05.5,3,,,,,,,,,,,,,,,,
06:08.9,e2001d8712461320db93,3,-50,"171
",01:05.5,3,,,,,,,,,,,,,,,,
06:08.9,e2001d8712171320c120,1,-57,"174
",01:05.5,3,,,,,,,,,,,,,,,,
06:08.9,e2001d8712171320c120,1,-57,"168
",01:05.5,3,,,,,,,,,,,,,,,,
06:08.9,e2001d8712461320db93,3,-50,"171
",01:05.5,3,,,,,,,,,,,,,,,,
06:08.9,e2001d8712171320c120,1,-57,"171
",01:05.6,3,,,,,,,,,,,,,,,,
06:08.9,e2001d8712461320db93,3,-50,"174
",01:05.6,3,,,,,,,,,,,,,,,,
06:09.0,e2001d8712171320c120,1,-57,"174
",01:05.6,3,,,,,,,,,,,,,,,,
